id,text,category
2192,2977 990 5819 8406 3198 3356 7532 2134 203 5141 224 6781 7532,0
2413,4878 3718 8488 142 3078,0
4389,7791 8392 5773 6521 8538 6464 6694,0
3816,3533 2480 5551 6365 8542 154 7816 663 1698 5063 771 4835 7924 3882 8406 331 7906 6993 6189 2923 8542 1872 5078 5672 3066 7860 6584 7751,0
1116,4130 753 5107 5922 5848 237 7549 230 7531 753 5107 5922 5878 237 3225 230 7531 4749 6809 4521 4819 2295 5672 7240 224 2129 5672 7126 230 7531 753 2612 230 8081 230 4369 224 3321,0
4828,552 1788 2416 4032 2354 2269 1043 1509 3474 5326 483 224 7269 7924 8207 5664 8253 6031 5658 254 8444 1543 6461 8208 183 230 2845 4580 224 6914,1
2557,7879 6343 7526 1947 8506 3785 3934 7526 4878 214 220 5071 6794 7473 6384 5658 853 4369 7526,0
2230,3533 3628 6791 6517 48 753 150 1994 8075 1095 247 7907 1195 5819 4608 4211 1444 3647 150 1994 2734 5819 528 4121 5326 100 3529 6431 224 358 4211 5819,0
2770,5169 5071 1859 2768 4211 1240 4111 6349 2698 918 4936 5272 7488 6257 4608 1240 3470 7677 5045 5586 4017 6517 4589 237 8138 5454,0
1831,7513 2698 1364 6392 1742 5610 7388 7343 2698 6373 7665 7526 5172 8075 3468 142 653 7388 3078,0
2498,3304 4653 4032 4518 77 3332 6527 4211 230 7152 3934 3332 6527 4211 230 4518 7460 3332 6527 4211 230 7152 1588 6527 4211 3573 3697 4032 4518 77 3332 6527 4211 230 4827 3582 8314 4211 6700 4518 7460 3332 6527 4211 230 4289 4211 4017 4017 6521 5215 4489 3697 4032 4518 77 3968 6527 4211 230 7278 8631 1799 4211 6700 4518 7460 3968 6527 4211 230 8027 5922 6150 5992 4211 7526,0
4529,1906 3279 3771 2186 5107 3080 7473 6619 4559 3078,0
1261,4339 6517 5071 3968 779 5672 5964 8214 1543,0
3406,8344 5045 3804 2734 3581 4500 7538 5235 1486 254 6070 755,0
3808,5270 6527 5071 3333 8298 1309 5658 7972 3723 7343 5071 3384 6527 4211 230 343,0
2506,5270 4442 3543 753 7343 2734 7341 6380 651 8328 6084 6349 4277 4442 7138 5551 5107 3139 4260,0
3474,6451 5773,0
4591,5101 230 5534 1994 6461 8233 5773,0
2749,7436 5773 6726 7066 1368 5773 6084 3759 1579 237 232 3283 3968 2734 8253 4871 5045 6349 142 3385 1459 2734 3165 1582 7900 224 142 3385 254 7900 753 5773 300,0
2497,5573 3139 3647 8542 2 7343 5045 5773 4442 3139 150 5922 6255 6517 5740 907 8075 461 4467 5773 2731 5045 5773,0
3722,5101 230 5620 5636 5773 4138 2734 918 5922 5620 584 5773 6084 3848 237 4871 2734 6349 6517 2698 6980 1275 237 1699 7860 1556 8406 2121 5773 6032 1950 2728 2641 5169 4768 8542 5667 3799 4976 4486 2921 5773 2985 7099 753 7982 6976 2705 224 2698 6980 8563 2734 5169 4500 5773 5837 5795 5922 5620 572 5773 6712,0
4842,6787 7288 3718 4332 3713 7924 1115 3280 6589 3569 2058 1280 5247 3515 5658 3380 4687 6296 3965 1131 237 2695 6920 5048 5773 397 7655,1
2042,7436 4017 2985 753 4490 1556 7705 5773 3730 2230 2734 3078,0
1223,7482 8025 614 2289 6980 5292 6300 6461 2442 6589 3669,0
4067,4442 7473 5773 309 1642 5045 2283 4010 5740 3291 753 1827 5773,0
1551,4878 5071 3080 7844 3140 2758 7986 3078,0
3153,4442 7686 5773 7685 2230 6300 8542 2582 419,0
1492,4878 353 2269 3601 4003 3078 3533 7996 7662 6215 2186 1690 7526,0
1270,1774 226 4017 6084 5868 237 4768 2734 4938 7526,0
1688,5776 4461 4211 230 1207 2269 4211 3825,0
3378,4982 8542 1686 7812 8542 4759 7924 7731 6222 753 3078,0
4394,6036 7982 5107 79 5773 6521 254 755 2698 5450 216 6734 2135 5773 8352 6980 8542 4574 5773 3182 3554 753 7860,0
3948,2491 5773,0
3282,5106 7771 3324 4380 5085 3187 8542 4702 6517 2641 1984 1354 6257 7924 4211 224 8585 6193 1543 1583 224 6463 8075 4298 4503 2382 442 2315 6379,0
4258,2925 7953 4211 6193 224 2417 5894 4715 2753 230 3065 237 3647 1651,0
3768,7168 2698 4799 5107 6555 6461 1753 2134,0
2447,6084 7027 6036 8075 7982 6300 8406 7331,0
3191,6084 3468 6254 1381 7860 230 6084 3968 2269 4675 6439 3825 2086 5773 3452 5687 2734 4986 6254,0
2228,4518 2734 5063 6460 6538 4991 696 7982 8594 224 6538 2295 5447 8600 6463,0
4555,6084 2162 907 6300 6461 4063 6589 3669,0
2658,7860 753 7171 2132 5773 6448 230 63 5071 5922 6547 6726 7066 1368 6726 4227 6726 7562 572 6726 7477 1383 6726 4501 6726 2733 6726 1943 572 6726 7126 1383 6726 488 1383 230 6726 4130 230 3260 230 6213 230 3661 230 2161 1383 230 1280 1020 3252 6619 7152 5773 6726 777 5197 6726 420 6726 2340 6726 922 7860 676 321 1688 230 3383 7603 5773 4954 8083 8542 6560 237 6871 7152 8404 8116 7526 1706 3471,0
1478,4904 2734 242 1189 5085 3078,0
4762,1765 4108 77 4110 5407 8027 4938 8542 2440 2734 6843 5773 7167 8542 4678 4121 5064 4108 77 4110 5407 546 4768 3718 2715 4986 4471 40 2734 2230 3827 7526 1082 3485,0
4580,676 5636 230 8406 1765 7526 6084 6794 237 853 5085 224 5750 2734 5922 8207 572 3066 7924 2573 7811 224 7886 7526 7685 2230 8406 1582 1900 6685 230 6084 8251 4693 5035 7555 5035,0
3338,6084 4799 6300 2004 5773 5326 2734 3601 5773,0
2078,4099 4765 6517 1698 7622 7771 6781 237 2199 7343 5285 1600 3968 3647 3477 3300 3777 518 1698 6772 237 5922 1881 3527,0
4395,775 7526 4619 5138 230 8465 5922 4973 6619 2556 3581 7986 753 5107 3934 1247 5773 188 1929 2968 7907 2016 230 6232 7986 2698 3968 771 5773,0
3616,4490 6517 5773 3821 1425 3470 7138 3080 237 3549 6300 2655 7291,0
2571,1273 181 6084 3647 2793 8406 3462 3078 3182 1900 4471 8485 438 5045 224 6084 8538 1185 4819 6464 6794 5160 3283 3967 4589 4503 459 7030,0
1923,6084 1008 7734 5418 5773 4035 230 2698 6787 955 237 7591 5071 5773,0
1514,590 8380 2698 4111 6349 4179 2734 3027 5773 6245 2698 4799 3462 749,0
3184,5172 203 4183 1598 8600 4739 237 5045 3279,0
2066,590 2242 2242 5819 3283 2641 753 5107 5922 6281 8415 5620,0
1341,6451 7526,0
3614,5955 7152 6261 5658 7548 3078,0
2294,3746 1309 1994 8542 7019 7484 5773,0
1770,5465 4442 3080 237 3647 6532 1466 4017,0
3364,4442 6300 5922 879 7526 1552 7331 6818 7526,0
1157,6084 6170 7343 4008 2269 254 8444 3078,0
3921,4805 8406 1447 2440 4369 3078 1089 5071 6331 3256 3078 2159 853 378 1582 1062 361 1764 5071 2963 8196,0
3838,810 8322 1499 5773 1060 6517 154 2698 3968 203 5773,0
1040,228 8380 5773 6084 1780 6300 237 5219 6419 3669 224 4160 2728 2147 1226 6300 5773 4904 2734 6311 1289 7127 254 5821 6863 3078,0
4774,2925 1659 4559 230 2734 3078,0
4642,7018 8515 6300 6064 5773 3182 1632 5551 12,0
2818,2491 7982 7050 8298 2281 7526 5172 203 4715 3579 6818 3078,0
3362,7136 4662 5107 230 753 8542 3215 8075 526,0
4216,6084 1626 6619 1509 675 8406 6370 1634 1582 1944 4116 4116 4017 810 4442 3139 2175 4976 4766 8406 3415 4017,0
3994,5856 8406 6671 7526,0
3229,1085 2431 4560 5588 4801 5107 3934 653 7924 4547 2891 3576 6311 2963 6517 755 7924 3485 2362 5773,0
2395,6575 5773 2516 753 1836 230 5922 3527 2154 7028 1162 237 4188 6589 5922 3527 2154 2498 5922 4142 2655 8542 6859 7019 692 2641 6979 1543,0
4114,1586 4017 5573 4469 8178 4552 1994 8509 5035 5035 5035 7751 4746 8423 18 6693 8461 5773 2354 8534 5326 2032 3763 1200 4032 3012 3296 819 5773 332,1
2712,4442 5085 3283 5795 237 3092 4614 5658 1994 8542 882 237 4912 5045 5773,0
2627,3746 438 755 77 7526 3730 7526 6084 203 3581 8600 2269 8406 1631 1891 2186 3078,0
1440,8352 77 1944 150 2698 3692 6349 6517 755 5773 1090 5773,0
4751,590 343 5922 7514 6700 2698 4069 3499 5658 7611 6700,0
2912,1080 7744 3968 2734 6927 5083 5045 2963 8542 6251 5672 3310 3078 7531 7622 3647 1189 5672 8542 4121,0
3855,8557 230 7138 978 7473 5035 584 6537 1635,0
4428,2686 4160 220 2768 5138 3078 6084 6156 2698 651 1651 6036 1192 4069 5773 6084 8431 4160 6341 4250 7538 2306 3771 4160 2768 5773,0
1278,3746 6463 230 3283 6084 8265 6517 1109 230 4608 6084 2945 224 5929 8542 5792 1543 6517 2013 3777 6084 1865 6300 5779 5141 224 1698 4304 6311 5922 8506 3283 6084 2889 4871 8631 4461 5045,0
3015,3739 6254 2734 7340 3669 237 6527 1095 2861 6763 230 8207 8203 4017,0
1400,425 1813 5107 3474 7526,0
4284,4652 4018 1409 5866,0
4735,6451 6343 2186 1990 3771 7805 5045 5773,0
2788,6973 7158 6700 6068 4649 499 2398 230 3782 1340 7152 5773 5976 174 5552 3078 8174 230 6768 5658 2537 7779 3805 3455 7515 7526,0
1255,1595 3527 5773 5071 6927 3581 7832 3078,0
1689,3746 87 5773 3656 5326 5045 6537 4675 755 5773 5334 5869 2734 2242,0
3563,5837 5373 1872 4017 6626 6517 1850 3324 4032 7669 1537 2698 5868 5658 1801 6300 8406 4816 7992 1615 2923 5141 6700 7669,0
2654,7136 4580 4046 4801 1582 3485 753 7660 3194 6193 1543 2734 7526 6226 1782,0
4761,810 2269 786 5658 5914 8542 4121 5773 636 378 5773,0
2072,3730 6980 8434 224 126,0
1885,1684 4442 5672 8406 4121 237 8406 1723 5773 8601 1659 4449 5349 5773 1031,0
4338,2985 753 8542 7499 1593 237 3918 7152 230 2734 5795 5044 254 4124 2514 3223 7924 5826 7337 6043 8143 6589 7337 7676 3223 5773 2925 5326 6905,1
1069,6448 1313 3718 1617 5881 8631 224 142 5881 753 1713 3078,0
2132,5046 8138 4018 6700 3577 4298 6700 5046 8431 5881 4211 4069 5773 1937 5672 3718 1095 954 2242 5773,0
2358,2290 753 8542 770 230 4774 8542 4131 6980 2949 5672 7860 52 8487 6700 4584 6865 2738 8075 6408 2230 2619 230 49 5492 4638 6700 5431 3078,0
4670,7526 4904 2734 6300 8542 1393 3078,0
2927,7764 2230 5551 1659 4211 472 237 102 4715 5773 6084 5795 7860 3031 237 3225 3283 2698 3968 102 4715 7624 5773 7685 2269 3078,0
4316,3507 2734 6349 5045 4608 5335 7526,0
4340,7720 230 4580 1172 5045 5085 5773 4518 2734 6794 5326 5045 230 5326 5045 5773 3730 4613 5773 5728 5094 3286 5773,0
3021,7168 3129 4160 3848 5045 5085 7532,0
3395,1489 6517 77 753 4344 8298 7351,0
2914,6683 4108 203 237 7254 6461 8551 230 1184 237 4768 3751 7049 224 8406 8543 237 3501 2734 1498 224 2098 6239 5773 676 6732,0
2620,3398 6343 7526 5287 3720 7960 1708 7526 188 5071 1740 5658 6794 5416 3078,0
3009,3898 4179 2230 2734 1799 5773 2686 4580 6031 1499 6700,0
2704,5737 5773 5837 2734 4752 5045 5773,0
2828,6726 3298 237 2734 7526 3339 7814 7924 5445 7057,0
1721,6084 3968 1041 2734 2963 6254 124,0
1890,1444 2734 6254 237 3647 5625 3078 5819,0
1591,3352 5658 2019 6700 3496 2963 882 1708,0
4371,590 2734 3468 653 5346 5773,0
4479,5465 5862 4944 5773 3375 5121 2698 353 1845 4211,0
3943,1080 2242 1499 2679 6461 6671 1783 5773,0
2233,2760 5235 3080 5672 5819 4211 753 6547 1247 2845 5773,0
2158,1774 5773 1813 6300 4638 3601 5819,0
3035,6451 3559 7526,0
2583,3533 122 5300 6619 5045 77 6343 2698 8431 4503 6749 5773 6084 904 5219 1651 2540 5773 3542 5071 2758 2698 5219 1651 5773,0
3706,6674 4032 2734 5795 4028 6300 8075 8542 954 6300 254 985 6126 4014 975 4032 1694 83 6700 4017 4017 6674 4032 3078 3078 3078 1082 256 4017,0
1158,6084 1309 237 203 7473 224 3501 2734 4675 5620 1667 7526,0
1001,326 4211 8380 7343 6084 779 8542 3485 5141 3078 1976 4108 5922 5439 4973 224 4442 7792 5893,0
2897,1322 1545 314 5601 7152 5377 7954 1947 7769 7353 6209,0
2865,5465 6517 1588 3647 5922 2283 237 2980,0
4804,3203 5740 2269 6461 3266 4298 237 8017,0
1178,1084 4211 4986 3078 7009 5773 5573 5107 8406 1295 8171 5551 8406 8640 8171 4026 5817 5071 1402 7549 4017 4017,0
3923,5172 3848 2121 6818 7526,0
3150,3057 6976 5620 230 2951 1037 407 230 1867 224 987 4287 5773 3285 5922 5655 2738 230 3647 695 224 2698 6277 2734 1008 5922 5620 6868 4017 6726 1436 7511 237 2734 7874 4017 3659 2734 6300 5922 4029 7924 4124 4017,0
2258,6084 2945 237 3718 6553 3358 3283 4580 77 753 7957 5773,0
4057,4518 696 7982 6193 230 5954 150 8542 483 7662 4608 6084 3968 2269 7698 5174 6084 2269 4715 6254 2641 651 5045 237,0
1402,3681 2540 2578 6700 963 1078 6700 4965 5881 5071 3078,0
1550,7400 5558 1089 5071 8380 3078 8364 2321 4870 5922 6046 415 224 2641 2990 3581 8542 1393 3078 3078 6084 6556 5922 3485 415 5071 3824 5071,0
2355,3293 1813 5107 8374 7526 6084 3151 4055 3601 2957 1690 7526,0
1007,7113 6739 8095 5597 6739 5441 6739 5483 6739 657 6739 3531 6739 281 6521 7152 1520 546 1256 6300 1484 7526 746 4801 1278 5328 2164,0
2403,6084 4799 5107 6983 2655 3485 4498 8257 6084 6349 154 2655 124 4498,0
3482,7933 935 4017 8239 7152 5023 3078 5976 7152 3851 6369 8110 3078 2764 4777 3414 4017 7973,0
3162,3746 4211 1444 1230 4976 2591 154 5773 6546 6791 4160 1444 3647 7957 5773 6084 3759 6349,0
1428,5837 2734 6349 4662 2877 4265 553 5181 6461 2130 6700 3078 6448 6517 230 8504 2154 753 1802 1994 2734 6863 1280 6178 4547 603 4976 4923 6461 2451 1543 8251 6700 4017,0
4668,7168 2230 2734 7798 2698 6980 5050 7891,0
4797,6084 6349 2734 2230 7320 5722 5773 3656 1911 230 4205 353 7204 5722 5773 6546 5169 5795 1226 1836 224 907 2090 5773 4518 4160 4112 3242 237 952 1651 6862 1651 8118 1444 2678 5773 6521 7343 2734 3501 1651 5722 4010 5085 4160 1444 5551 5999 5773 7018 5922 937 4025 645 4160 4108 4946 549 6300 5922 6551 1086 4211 1444 2128 1708,0
3549,3746 6517 5551 549 2734 5795 5922 6125 3626,0
1859,5035 1520 5795 6428 6439 6701 6257 5071 224 753 6547 6272 1543 637,0
2208,7685 6300 6461 2442 3078 6084 1309 5922 6551,0
3129,6626 3179 640 562 6700,0
2714,6451 6343 7526 3656 8182 4676 3078,0
4781,3332 2734 8253 5234 5045 6517 3117 183 5773 7167 5831 3650,0
2200,7739 285 5868 5045 237 7314 2464 2529 230 7138 1041 5922 2528,0
4473,7531 753 154 8081 1192 1192 5773,0
3545,3042 6300 3321 7331 6619 8406 1936 6343 5773 7152 5138 3078 729 7473 4069 3078,0
2102,2698 353 274 237 2734 5085 5773 2698 1444 5326 5174 2698 7246 771 5447 5773,0
3662,628 7924 6018 6064 5773,0
1058,12 5773 3821 1444 5795 307 716 1659 7793 4017,0
3830,6546 651 237 6431 6517 2641 5868 2468 6300 6265 5819 3882 1813 79 5141 5819,0
2099,1080 5773 2242 6700 142 753 6461 7667 8175 3078,0
4475,5713 1499 3283 5107 5860 5773,0
2221,6084 5432 40 5174 7526 23 6794 4288 7205 7526,0
3258,3332 2734 2134 5219 1244 4179 4503 1849 51 753 230 4184 2641 5868 3669 1436 6589 5674 109 4211 2641 154 5426 6300 8542 2779 3168 7860 6589 528 1647,0
4011,3398 3283 1240 3225 3468 4675 2681 5773,0
4351,5270 2194 7924 1631 6527 2734 7572 3078,0
3812,5795 5035 5620 584 5773,0
3618,6084 5750 5071 5746 5141 5773 6084 4986 4608 4471,0
4532,7718 5071 5033 8542 4874 3078 7343 5107 6527 4211 5400 1041 5094 5773,0
3791,7189 5787 2474 6570 3886 4374 6084 2084 7152 8092 592 4804 5269 8279 7256,0
1495,6084 5551 1802 4675 5019 4608 3759 5795 6517 3385 5773 425 5773 8344 2734 5868 4211 996 6589 8542 1095 4121 5773,0
4549,3898 4017 1501 2700 7526 7685 2230 5130 7526 4000 7954 7526 3533 6823 7526 4897 1357 7526 2657 7526 5035 8411 942 5035 7526,0
1540,3125 5169 5071 6254 6619 3718 3298 3078,0
4575,3533 7667 3080 237 2826 6439 2861 5045 3601 5773,0
2271,3898 7957 4017 1039 5071 1089 7811 5085 5773 6084 5348 5071 6990 8625 237 5922 6318 2337 230 753 4211 5620 3078 3821 1089 6257 2963 1749 5773 3285 5922 3810 1436 7511 230 4250 5071 6300 4999 6886 4017,0
1814,568 216 2540 224 3668 7551 8483 5826,0
2500,7167 5118 5174 2734 3415 6723 2925 7148 5922 5394 5107 7114 907 2950 8542 2600 3656 2528 8542 5394 6300 8542 1511 7152 1444 6349 4179 6461 8587 753 8563 1994 5773 8413 5934,0
3551,6010 3078 5270 6254 7497 5985 1651,0
4472,2622 2698 4572 3283 7957 753 154 7222 3961 4946 2698 3968 154 2273 6517 7222 6537 2253 5773,0
999,714 4164 5672 8124,0
1135,3730 2230 2734 1543 6834 7526 8298 6300 237 2734 7526 2582 1720 5922 1872 7526 142 2230 2734 5480 4017,0
3045,676 3485 8406 7891 6700 5604 1280 5728 5094,0
1806,7879 7771 230 5551 1659 6983 3220 6193 237 7129,0
2777,3125 5813 4675 3119 3417 753 5107 5551 87 587 7986 5071 4986 5174 5071 5083 3751 3283 87 2283 5071 4986 5174 5071 3798 2584 4017 4017 4017,0
3947,5837 2734 7247 2603 6589 1953 4378 1556 5045,0
1441,4518 1698 6576 4211 6257 230 2734 3968 4550 6300 1543 5045 5819,0
3558,6451 5773 2402 5071 3771 5773,0
1242,5381 528 1095 1628 3078,0
3363,451 753 451 5773 3656 4676 753 1320 3078 2707,0
4444,6084 7519 3751 5773 5837 2734 6254 3078,0
2412,3746 727 5773 1945 237 2734 3825,0
2183,6084 3759 5773 3332 2734 5234 4211 237 5045 5773 3205 2933 5537 5773,0
1057,7685 5795 1228 8325 8298 93 5773 7836 6300 2963 8040 224 4508 1330 7860 237 5194 5773 6688 7924 4756 5773 5837 3455 7766 6589 661 1330 237 5285 5773,0
1643,7626 1444 1782 2269 5652 237 4222 5819,0
1924,3778 2734 7339 1994 8081,0
4035,6084 4858 4337 3888 1179 5795 5781 5071 8298 5922 2486 5672 8127 237 5234 5435 8543 5773 2354 3270 1556 5916 4801 303 5114 237 7860,0
1800,6084 7027 2734 7622 6794 8542 3867 8254 5773 4035 8542 3316 2612 5773 7018 8542 1999 8318 6517 4768 7538 8207 3119 5773,0
4379,2649 7526 8333 3091 7200 2757 2519 2503 1345 1959 7526 6416 4678 5141 7526,0
1290,4518 5071 2589 7771 2105 6700 4518 5071 274 6904 6700 4518 5071 3759 5094 4179 3931 4986 6700 7152 2230 7138 1543 6461 7891 1280 2513 285 6700 7315 7168 6700 5819,0
3674,4442 6547 4938 1994 2734 6685 4017 8359 6939 4188 5672 3527 4017,0
4154,6084 4799 6300 5061 3687 5085 2103 7218 237 5982 7727 6300 5922 6551 6379,0
3660,6986 4736 3943 2656 8445 6269 148,0
2478,2638 753 4211 79 3078,0
2337,6521 1097 2734 224 2698 2199 1698 3968 7982 7471 6193 3934 5773,0
4652,3681 3605 5193 2698 651,0
2292,5837 2734 6254 7697 6461 5731 5672 8542 7444 2388 3078,0
3645,4164 3581 7957 1833 8542 8321 5166 4159 4277 7027 6300 7924 5071 4675 7812 3581 7957 7812 8551 203 1192 7526 1262 1280 3160 8551,0
2167,3556 254 772 5773 3078 2821 230 6084 8251 4693 1280 6084 4562 4693 230 2506 4897 1923 5368 6412 8608 254 237 8080 1628 3119 1280 5071 4250 2462 2612 230 6527 4211 230 8253 230 8253 6527 4211 7526,0
1433,7152 585 1185 4819 1626 5045 7281 7028 8138 5141 428 5773 2698 2166 1185 4819 3513 5658 7642 5071 3283 6084 3668 7929 142 5071 1637 2655 5045 5174 3874 520 5723 1280 6517 1185 708 4179 7738 4365 2287 5773 2698 3891 5071,0
1666,7152 7210 6671 4471 3078 6084 5085 4608 3785 7526,0
2902,4442 7028 6500 1994 6532 166 237 3647 6300 8542 3982 5773,0
2860,6292 6349 5819 254 1944 1813 3080 237 4208 3601 5773,0
3251,8189 4780 753 4667 5773 4878 4667 753 8542 2182 7924 8189 4780 5773 4518 5071 6929 1578 2734 1008 7860 7782 5773 3423 708 6737 2600 6781 237 5278 5773,0
4589,7439 2734 5922 1643 1944 5773,0
2832,7436 3151 5099 6419 3601 831 4774 8542 831 1444 1550 5045 5658 3718 8587 5773 7531 1185 708 8542 7943 5922 7086 2440 6254 5071 179 5773 6239 7683 6589 5636,0
3113,8095 753 175 2793 6843 6700 5483 753 175 2793 7952 6700 5360 1089 175 2793 8551 1280 1761 753 175 2793 3604 6700 6448 7414 5597 7167 2997 5773 676 3485 1280 3160 8551,0
4022,8235 5819 5934 2019 237 6794 1994 6671 5819,0
1976,5837 2734 6254 2149 8568 3078,0
4439,490 7342 5773 224 2230 8326 8542 7499 77 5085 3283 1813 6300 4441 5773 4603 8551 230 3798 5071,0
3559,740 3718 4003 3468 4580 2156 1690 7526 6032 3225 4670 6341 203 378 237 1041 5922 8134 4250 3468 5922 5107 7526,0
3449,1908 3759 1839 1651 1556 4814 8230 4160 5358 1994 8542 1635 6428 1086 5773,0
4292,7263 6254 237 5869 2734 8406 471 4609 6944 5773 4035 5045 4228 5551 919 6584 2019 5773 2354 1708 1398 5326 3087 4858 3809 2257 1179,1
4550,6635 8258 1900 4976 5922 7995 3657 4032 6084 4883 5071 5449 5045 8528 8542 572 7127 236 4883 8542 831 236 5449 8625 4652 1176 7532,0
4775,1774 5773 2977 150 2963 7860 5773 6448 6517 2963 7860 1698 3968 150,0
2201,6084 5450 8431 3934 7171 7526 6793 3029 77 5107 5045 5773 7152 220 1740 6036 8380 5773 7218 5658 2858 5138 7812 3468 4097 5773,0
1930,5915 2734 5795 7805 2846,0
4312,4989 4108 2788 2728 230 7669 1947 6466 3968 5219 6439 1406 2861 5922 5752 4131 3968 5278 7669 810 2734 6349 4662 8075 7924 7538 2230 3370 62 6486 6700 6630 230 6306 230 1417 230 4919 7532,0
3244,296 753 4753 8542 515 237 5468 8391 5773,0
4702,3953 2734 5773 6527 2734 8248 4720 8542 7867 3078,0
1510,2178 8406 4060 4698 2269 833 753 5335 224 2698 4799 5450 6300 8542 3594 5335,0
1051,244 2698 2295 1556 5348 5773,0
3478,4878 2186 203 8600 4912 5045 2963 3971 3349 3078,0
1014,7860 4586 7924 7937 791 1543 5143 6655 7526 5828 1240 1008 3547 8256 7986 6270 2240 5773 2698 7519 1846 5658 5071 230 5071 5116 2269 3547 4 5672 48 4976 4144 2440 2734 6254 5773 6521 2612 1444 3647 8542 2513 572 7924 6461 5118 5773 5915 438 254 6086 5773 4518 2734 438 2734 1444 2609 5773 5234 254 237 7860 3604 6300 7860 8584 3302 5071 5273 7526,0
3525,807 4108 5922 1628 7812 5922 7860 7669 7362 8045 753 1381 5658 4608 6084 6349 4179 5582 2786 8084,0
4612,3746 77 97 5773 7126 3647 4675 7039 739 5773,0
1211,6084 3759 5795 6517 3385 3731 6300 2266 5773,0
3227,8095 753 175 2793 6843 6700 5483 753 175 2793 7952 6700 5360 1089 175 2793 8551 1280 1761 753 175 2793 3604 6700 6448 7414 5597 7167 2997 5773 676 3485 1280 3160 8551,0
3429,5606 4693 7416 7451 5773,0
2236,8352 1425 708 8542 1872 1543 4452 230 5071 3968 8598 237 8542 2 237 771 3669 230 3283 8542 4393 1240 5795 4211 5174 5071 4871 6794 230 5862 4211 4017,0
4585,3592 8620 4017 1084 6461 3924 3078,0
2389,1489 918 5551 78 2012 5773,0
1293,6084 1740 3283 3934 6384 1690 7526 4477 259 5085 578 8138 7473 4608 6384 7526 5590 8028 3771 7526,0
4782,3746 5773 6084 3759 5868 237 5348 2968,0
3271,1512 6084 3626 2725 7957 6589 4179,0
4477,6084 771 2726 611 6300 8406 4195 5819 8182 6428 1898 5773,0
4726,6084 1444 5693 442 5022 1698 1925 2867 7526,0
3296,1090 2698 203 6300 5181 2734 3119,0
4535,7018 3934 6220 5819 3283 907 2927 2734 8542 4678 5773,0
3297,5345 3845 3117 6864 7430 5773,0
1656,5960 6700 4637 6700 1865 5071 6300 4837 64 4510 6700 3598 3078,0
2952,590 2885 5773 326 254 8542 6560 755 5071 997 6758 2194 7924 1753,0
2882,1947 2096 1900 1994 5064 4032 7669 7018 5107 4066 237 7766 442 1980 1543 3718 1416 153 230 3283 6175 5071 2131 7622 3647 1192 7669 7526,0
3950,425 2698 7822 3926 8406 5621 5773,0
1047,7435 4567 8138 3968 7526 1489 230 2698 2835 6794 6619 8278 7526 2297 230 3968 6794 1994 77 3894 7767 7526,0
2735,7253,0
1914,2297 3853 230 8364 1226 237 428 5922 4029 2372 5773 2796 7103 978 3078,0
4291,569 4610 6537 1651 224 2273 1651 4298 2528 2229 3294 8542 1686,0
1245,3285 2734 6243 2655 6517 8203 3078 4442 3080 237 6517 140 274 378 8084 7343 5071 5868 5304 5773 7018 6517 5517 224 5922 8558 6589 5687 4211 753 3078 4017,0
1662,1906 6343 3283 6969 6585 3468 911 5658 6222 4444 7526,0
4576,3452 8542 3780 4955 7871 4312 6589 4920 8150 5672 4465 8130 1994 2602 5848 4017 5872 1606 6589 6157 237 5167 5773 7976 3965 5455 6155 443 6738 6870 7337 3362,1
